pricePerNight,nbChambres,city,zipCode,nbSallesDeBain,Date,piscine,id
206,3,sainte marie de re,,,29/09/2020,False,3232178
194,4,le bois plage en re,,4,29/09/2020,False,15862883
226,3,sainte marie de re,,,29/09/2020,False,35189093
155,4,la rochelle,,,29/09/2020,False,7447043
192,3,la rochelle,,1,29/09/2020,False,34005373
217,3,rivedoux plage,,1,29/09/2020,False,33131021
133,2,loix,,3,29/09/2020,False,907453
555,5,la rochelle,,4,29/09/2020,False,27774687
369,3,sainte marie de re,,,29/09/2020,False,29877465
197,3,sainte marie de re,,,29/09/2020,False,40748352
385,4,le bois plage en re,,5,29/09/2020,False,32300208
140,3,la couarde sur mer,,1,29/09/2020,False,10873866
"1,170",7,sainte marie de re,,6,29/09/2020,False,40301127
429,3,le bois plage en re,,,29/09/2020,False,15844141
644,5,la couarde sur mer,,3,29/09/2020,False,32959687
387,4,sainte marie de re,,3,29/09/2020,False,5633867
355,3,rivedoux plage,,3,29/09/2020,False,13812715
451,5,saint martin de re,,,29/09/2020,False,38745104
"1,006",6,sainte marie de re,,6,29/09/2020,False,35798765
111,3,rivedoux plage,,1,29/09/2020,False,42725522
644,6,le bois plage en re,,5,29/09/2020,False,3136842
111,3,rivedoux plage,,1,29/09/2020,False,41807117
378,5,sainte marie de re,,3,29/09/2020,False,29669043
326,4,sainte marie de re,,,29/09/2020,False,6442596
228,5,sainte marie de re,,3,29/09/2020,False,42855461
214,3,la flotte,,4,29/09/2020,False,23992053
465,3,la flotte,,3,29/09/2020,False,5018017
116,2,la couarde sur mer,,1,29/09/2020,False,28659319
314,5,,,3,29/09/2020,False,31428953
416,3,rivedoux plage,,3,29/09/2020,False,33343343
677,7,rivedoux plage,,6,29/09/2020,False,17001566
555,5,la rochelle,,4,29/09/2020,False,27774687
116,2,la couarde sur mer,,1,29/09/2020,False,28659319
439,4,sainte marie de re,,,29/09/2020,False,3077929
306,3,le bois plage en re,,,29/09/2020,False,32638038
"1,170",7,sainte marie de re,,6,29/09/2020,False,40301127
162,3,la couarde sur mer,,1,29/09/2020,False,18485059
387,4,sainte marie de re,,3,29/09/2020,False,5633867
573,5,le bois plage en re,,4,29/09/2020,False,7745058
454,4,la rochelle,,,29/09/2020,False,40747802
513,5,,,5,29/09/2020,False,14958568
317,2,lagord,,1,29/09/2020,False,37264191
473,3,,,5,29/09/2020,False,36516467
259,3,sainte marie de re,,,29/09/2020,False,20086059
644,6,le bois plage en re,,5,29/09/2020,False,3136842
478,5,rivedoux plage,,3,29/09/2020,False,40198678
111,3,rivedoux plage,,1,29/09/2020,False,41807117
456,4,sainte marie de re,,3,29/09/2020,False,22441928
"1,504",6,le bois plage en re,,6,29/09/2020,False,586843
288,3,sainte marie de re,,,29/09/2020,False,41898522
259,3,sainte marie de re,,,29/09/2020,False,20086059
615,5,rivedoux plage,,,29/09/2020,False,31922291
"1,337",8,la flotte,,5,29/09/2020,False,28909955
430,3,la couarde sur mer,,,29/09/2020,False,29098962
361,3,loix,,,29/09/2020,False,23892072
589,3,la couarde sur mer,,4,29/09/2020,False,6727209
547,6,loix,,5,29/09/2020,False,21508247
715,6,sainte marie de re,,7,29/09/2020,False,34239481
383,3,la couarde sur mer,,3,29/09/2020,False,11884365
498,5,la couarde sur mer,,3,29/09/2020,False,24078415
835,4,rivedoux plage,,3,29/09/2020,False,42881478
627,3,la couarde sur mer,,1,29/09/2020,False,17769304
278,5,loix,,,29/09/2020,False,8725810
430,5,le bois plage en re,,3,29/09/2020,False,35900610
563,3,rivedoux plage,,,29/09/2020,False,30150760
384,4,loix,,3,29/09/2020,False,979153
632,6,sainte marie de re,,4,29/09/2020,False,5359200
385,3,la flotte,,,29/09/2020,False,13561680
430,3,la couarde sur mer,,,29/09/2020,False,29098962
547,6,loix,,5,29/09/2020,False,21508247
617,5,la rochelle,,,29/09/2020,False,25997381
589,3,la couarde sur mer,,4,29/09/2020,False,6727209
715,6,sainte marie de re,,7,29/09/2020,False,34239481
116,2,la rochelle,,,29/09/2020,False,28663922
383,3,la couarde sur mer,,3,29/09/2020,False,11884365
498,5,la couarde sur mer,,3,29/09/2020,False,24078415
627,3,la couarde sur mer,,1,29/09/2020,False,17769304
835,4,rivedoux plage,,3,29/09/2020,False,42881478
364,5,rivedoux plage,,4,29/09/2020,False,37707361
278,5,loix,,,29/09/2020,False,8725810
563,3,rivedoux plage,,,29/09/2020,False,30150760
430,5,le bois plage en re,,3,29/09/2020,False,35900610
311,3,la rochelle,,,29/09/2020,False,16317728
384,4,loix,,3,29/09/2020,False,979153
385,3,la flotte,,,29/09/2020,False,13561680
632,6,sainte marie de re,,4,29/09/2020,False,5359200
776,4,la flotte,,3,29/09/2020,False,21724525
569,4,l houmeau,,,29/09/2020,False,29237359
569,4,l houmeau,,,29/09/2020,False,29237359
355,3,l houmeau,,4,29/09/2020,False,34859421
"1,420",6,rivedoux plage,,5,29/09/2020,False,24168343
388,5,sainte marie de re,,3,29/09/2020,False,26373652
482,4,le bois plage en re,,,29/09/2020,False,42995578
819,4,le bois plage en re,,5,29/09/2020,False,7126485
480,5,rivedoux plage,,,29/09/2020,False,16172560
311,3,la rochelle,,,29/09/2020,False,2050360
435,4,sainte marie de re,,3,29/09/2020,False,16573701
702,5,rivedoux plage,,5,29/09/2020,False,6817965
767,5,la couarde sur mer,,3,29/09/2020,False,1358373
544,3,la couarde sur mer,,,29/09/2020,False,1275210
240,3,la rochelle,,1,29/09/2020,False,42091552
191,4,le bois plage en re,,,06/10/2020,False,18179034
260,4,la couarde sur mer,,5,06/10/2020,False,34108527
255,4,,,,06/10/2020,False,25288920
189,3,la flotte,,,06/10/2020,False,42728576
193,4,sainte marie de re,,3,06/10/2020,False,12962979
119,2,loix,,3,06/10/2020,False,907453
254,3,le bois plage en re,,3,06/10/2020,False,16857198
419,5,saint martin de re,,5,06/10/2020,False,39050748
223,3,saint martin de re,,1,06/10/2020,False,22405941
265,4,saint martin de re,,3,06/10/2020,False,42292241
193,3,la flotte,,5,06/10/2020,False,32834176
111,2,la flotte,,,06/10/2020,False,22670677
268,5,le bois plage en re,,5,06/10/2020,False,36853426
221,3,la couarde sur mer,,,06/10/2020,False,18991672
259,4,sainte marie de re,,,06/10/2020,False,32103313
368,4,la flotte,,3,06/10/2020,False,13664992
238,4,sainte marie de re,,,06/10/2020,False,25230937
213,4,le bois plage en re,,3,06/10/2020,False,32852482
171,4,sainte marie de re,,,06/10/2020,False,19850715
325,4,la flotte,,,06/10/2020,False,12734232
171,4,sainte marie de re,,,06/10/2020,False,19850715
432,5,la flotte,,4,06/10/2020,False,38939476
193,4,sainte marie de re,,3,06/10/2020,False,12962979
215,4,rivedoux plage,,,06/10/2020,False,16602461
238,4,sainte marie de re,,,06/10/2020,False,25230937
193,3,le bois plage en re,,,06/10/2020,False,33759042
168,4,rivedoux plage,,4,06/10/2020,False,14888511
221,3,la couarde sur mer,,,06/10/2020,False,18991672
213,4,le bois plage en re,,3,06/10/2020,False,32852482
231,3,la couarde sur mer,,,06/10/2020,False,33822917
60,2,la flotte,,1,06/10/2020,False,31802574
277,3,la flotte,,3,06/10/2020,False,21344501
223,3,saint martin de re,,1,06/10/2020,False,22405941
533,4,saint martin de re,,4,06/10/2020,False,34822614
632,5,le bois plage en re,,4,06/10/2020,False,21742914
385,5,sainte marie de re,,,06/10/2020,False,19685590
251,3,la flotte,,,06/10/2020,False,27218929
467,4,sainte marie de re,,5,06/10/2020,False,1211378
410,5,sainte marie de re,,3,06/10/2020,False,42172687
621,4,sainte marie de re,,5,06/10/2020,False,32785452
467,4,sainte marie de re,,5,06/10/2020,False,1211378
410,5,sainte marie de re,,3,06/10/2020,False,42172687
478,4,l houmeau,,5,06/10/2020,False,42241508
301,3,nieul sur mer,,5,06/10/2020,False,25453348
295,5,sainte marie de re,,3,06/10/2020,False,15000319
545,5,la flotte,,5,06/10/2020,False,35829263
184,3,sainte marie de re,,1,06/10/2020,False,5832484
164,3,sainte marie de re,,,06/10/2020,False,3232178
340,4,la flotte,,3,06/10/2020,False,36855003
236,4,rivedoux plage,,3,06/10/2020,False,42709937
159,4,la couarde sur mer,,,06/10/2020,False,24008036
176,3,sainte marie de re,,,06/10/2020,False,35189093
152,4,le bois plage en re,,4,06/10/2020,False,15862883
376,5,saint martin de re,,,06/10/2020,False,18927199
96,2,la flotte,,1,06/10/2020,False,32883656
355,3,sainte marie de re,,,06/10/2020,False,17179410
881,6,saint martin de re,,5,06/10/2020,False,20600612
119,2,loix,,3,06/10/2020,False,907453
159,3,sainte marie de re,,,06/10/2020,False,31029748
542,5,la rochelle,,4,06/10/2020,False,27774687
181,3,la flotte,,4,06/10/2020,False,23992053
562,5,la flotte,,4,06/10/2020,False,26211665
385,5,sainte marie de re,,,06/10/2020,False,19685590
418,5,la couarde sur mer,,4,06/10/2020,False,7176598
435,4,,,4,06/10/2020,False,18236993
293,3,le bois plage en re,,5,06/10/2020,False,23353670
451,5,saint martin de re,,,06/10/2020,False,38745104
358,3,loix,,,06/10/2020,False,18581635
282,4,rivedoux plage,,,06/10/2020,False,13397150
378,5,sainte marie de re,,3,06/10/2020,False,29669043
164,3,sainte marie de re,,,06/10/2020,False,3232178
412,5,la couarde sur mer,,4,06/10/2020,False,7197354
881,6,saint martin de re,,5,06/10/2020,False,20600612
369,3,sainte marie de re,,,06/10/2020,False,29877465
197,3,sainte marie de re,,,06/10/2020,False,40748352
355,3,rivedoux plage,,3,06/10/2020,False,13812715
"1,006",6,sainte marie de re,,6,06/10/2020,False,35798765
405,4,le bois plage en re,,4,06/10/2020,False,21269304
465,3,la flotte,,3,06/10/2020,False,5018017
348,5,sainte marie de re,,5,06/10/2020,False,28240132
274,3,le bois plage en re,,1,06/10/2020,False,14060596
154,2,rivedoux plage,,1,06/10/2020,False,31656617
573,5,le bois plage en re,,4,06/10/2020,False,7745058
429,4,sainte marie de re,,,06/10/2020,False,3077929
405,4,le bois plage en re,,4,06/10/2020,False,21269304
369,3,sainte marie de re,,,06/10/2020,False,29877465
348,5,sainte marie de re,,5,06/10/2020,False,28240132
181,3,la flotte,,4,06/10/2020,False,23992053
385,4,le bois plage en re,,5,06/10/2020,False,32300208
"1,170",7,sainte marie de re,,6,06/10/2020,False,40301127
274,5,,,3,06/10/2020,False,31428953
293,3,le bois plage en re,,5,06/10/2020,False,23353670
162,3,la couarde sur mer,,1,06/10/2020,False,18485059
197,3,sainte marie de re,,,06/10/2020,False,40748352
224,4,la flotte,,,06/10/2020,False,33965725
429,3,le bois plage en re,,,06/10/2020,False,15844141
387,4,sainte marie de re,,3,06/10/2020,False,5633867
644,5,la couarde sur mer,,3,06/10/2020,False,32959687
319,5,nieul sur mer,,3,06/10/2020,False,20351991
355,3,rivedoux plage,,3,06/10/2020,False,13812715
"1,006",6,sainte marie de re,,6,06/10/2020,False,35798765
451,5,saint martin de re,,,06/10/2020,False,38745104
458,5,rivedoux plage,,3,06/10/2020,False,40198678
417,3,rivedoux plage,,3,06/10/2020,False,33343343
664,3,,,3,06/10/2020,False,29960783
470,7,nieul sur mer,,4,06/10/2020,False,20636522
644,6,le bois plage en re,,5,06/10/2020,False,3136842
111,3,rivedoux plage,,1,06/10/2020,False,42725522
254,3,sainte marie de re,,3,06/10/2020,False,18708964
308,4,la rochelle,,1,06/10/2020,False,25107472
317,2,lagord,,1,06/10/2020,False,37264191
513,5,,,5,06/10/2020,False,14958568
111,3,rivedoux plage,,1,06/10/2020,False,41807117
378,5,sainte marie de re,,3,06/10/2020,False,29669043
727,6,,,5,06/10/2020,False,39274320
326,4,sainte marie de re,,,06/10/2020,False,6442596
449,4,sainte marie de re,,3,06/10/2020,False,22441928
465,3,la flotte,,3,06/10/2020,False,5018017
412,5,la couarde sur mer,,4,06/10/2020,False,7197354
177,3,la couarde sur mer,,1,06/10/2020,False,10873866
715,6,sainte marie de re,,7,06/10/2020,False,34239481
615,5,rivedoux plage,,,06/10/2020,False,31922291
"1,270",8,la flotte,,5,06/10/2020,False,28909955
835,4,rivedoux plage,,3,06/10/2020,False,42881478
547,6,loix,,5,06/10/2020,False,21508247
525,3,sainte marie de re,,3,06/10/2020,False,34273404
430,3,la couarde sur mer,,,06/10/2020,False,29098962
610,4,sainte marie de re,,3,06/10/2020,False,24323222
589,3,la couarde sur mer,,4,06/10/2020,False,6727209
430,5,le bois plage en re,,3,06/10/2020,False,35900610
278,5,loix,,,06/10/2020,False,8725810
627,3,la couarde sur mer,,1,06/10/2020,False,17769304
298,4,loix,,3,06/10/2020,False,979153
563,3,rivedoux plage,,,06/10/2020,False,30150760
443,4,sainte marie de re,,4,06/10/2020,False,23621860
385,3,la flotte,,,06/10/2020,False,13561680
776,4,la flotte,,3,06/10/2020,False,21724525
445,3,loix,,5,06/10/2020,False,15925057
632,6,sainte marie de re,,4,06/10/2020,False,5359200
602,6,la couarde sur mer,,3,06/10/2020,False,40408890
280,2,la couarde sur mer,,1,06/10/2020,False,18251171
388,5,sainte marie de re,,3,06/10/2020,False,26373652
482,4,le bois plage en re,,,06/10/2020,False,42995578
819,4,le bois plage en re,,5,06/10/2020,False,7126485
702,5,rivedoux plage,,5,06/10/2020,False,6817965
435,4,sainte marie de re,,3,06/10/2020,False,16573701
767,5,la couarde sur mer,,3,06/10/2020,False,1358373
544,3,la couarde sur mer,,,06/10/2020,False,1275210
207,4,le bois plage en re,,,13/10/2020,False,18179034
255,4,le bois plage en re,,,13/10/2020,False,25288920
254,3,le bois plage en re,,3,13/10/2020,False,16857198
119,2,loix,,3,13/10/2020,False,907453
156,3,sainte marie de re,,,13/10/2020,False,12976498
223,3,saint martin de re,,1,13/10/2020,False,22405941
238,4,sainte marie de re,,,13/10/2020,False,25230937
196,3,la couarde sur mer,,,13/10/2020,False,18991672
265,4,saint martin de re,,3,13/10/2020,False,42292241
256,3,la flotte,,,13/10/2020,False,42728576
268,5,le bois plage en re,,5,13/10/2020,False,36853426
368,4,la flotte,,3,13/10/2020,False,13664992
101,2,la flotte,,,13/10/2020,False,22670677
259,4,sainte marie de re,,,13/10/2020,False,32103313
232,4,le bois plage en re,,3,13/10/2020,False,32852482
253,5,sainte marie de re,,3,13/10/2020,False,20478019
527,6,saint martin de re,,6,13/10/2020,False,33418725
225,3,la flotte,,5,13/10/2020,False,32834176
193,3,le bois plage en re,,,13/10/2020,False,33759042
171,4,sainte marie de re,,,13/10/2020,False,19850715
193,3,le bois plage en re,,,13/10/2020,False,33759042
194,5,sainte marie de re,,3,13/10/2020,False,12760102
193,4,sainte marie de re,,3,13/10/2020,False,12962979
488,4,saint martin de re,,,13/10/2020,False,12749062
159,4,la couarde sur mer,,,13/10/2020,False,24008036
215,4,rivedoux plage,,,13/10/2020,False,16602461
326,4,la flotte,,,13/10/2020,False,12734232
127,3,la couarde sur mer,,,13/10/2020,False,39053278
233,4,la flotte,,,13/10/2020,False,37009905
469,5,la flotte,,4,13/10/2020,False,38939476
294,3,la flotte,,3,13/10/2020,False,21344501
231,3,la couarde sur mer,,,13/10/2020,False,33822917
251,3,la flotte,,,13/10/2020,False,27218929
336,4,le bois plage en re,,3,13/10/2020,False,33127310
370,4,la flotte,,3,13/10/2020,False,36855003
184,3,sainte marie de re,,1,13/10/2020,False,5832484
385,4,le bois plage en re,,5,13/10/2020,False,32300208
533,4,saint martin de re,,4,13/10/2020,False,34822614
226,3,sainte marie de re,,,13/10/2020,False,35189093
101,2,la flotte,,1,13/10/2020,False,32883656
67,2,la flotte,,1,13/10/2020,False,31802574
660,5,le bois plage en re,,4,13/10/2020,False,21742914
467,4,sainte marie de re,,5,13/10/2020,False,1211378
301,3,nieul sur mer,,5,13/10/2020,False,25453348
179,4,,,,13/10/2020,False,40391657
159,3,sainte marie de re,,,13/10/2020,False,31029748
152,4,le bois plage en re,,4,13/10/2020,False,15862883
355,3,sainte marie de re,,,13/10/2020,False,17179410
295,5,sainte marie de re,,3,13/10/2020,False,15000319
217,3,rivedoux plage,,1,13/10/2020,False,33131021
254,3,sainte marie de re,,3,13/10/2020,False,18708964
181,3,la flotte,,4,13/10/2020,False,23992053
376,5,saint martin de re,,,13/10/2020,False,18927199
318,4,la flotte,,3,13/10/2020,False,41956735
259,4,la rochelle,,1,13/10/2020,False,34895735
274,3,le bois plage en re,,1,13/10/2020,False,14060596
684,6,saint martin de re,,5,13/10/2020,False,21728129
236,4,rivedoux plage,,3,13/10/2020,False,42709937
154,2,rivedoux plage,,1,13/10/2020,False,31656617
460,5,sainte marie de re,,3,13/10/2020,False,42172687
545,5,la flotte,,5,13/10/2020,False,35829263
168,4,rivedoux plage,,4,13/10/2020,False,14888511
237,3,sainte marie de re,,,13/10/2020,False,21994231
562,5,la flotte,,4,13/10/2020,False,26211665
358,3,loix,,,13/10/2020,False,18581635
385,5,sainte marie de re,,,13/10/2020,False,19685590
435,4,,,4,13/10/2020,False,18236993
283,5,sainte marie de re,,3,13/10/2020,False,11598740
418,5,la couarde sur mer,,4,13/10/2020,False,7176598
282,4,rivedoux plage,,,13/10/2020,False,13397150
293,3,le bois plage en re,,5,13/10/2020,False,23353670
451,5,saint martin de re,,,13/10/2020,False,38745104
378,5,sainte marie de re,,3,13/10/2020,False,29669043
164,3,sainte marie de re,,,13/10/2020,False,3232178
610,7,rivedoux plage,,6,13/10/2020,False,17001566
369,3,sainte marie de re,,,13/10/2020,False,29877465
881,6,saint martin de re,,5,13/10/2020,False,20600612
301,4,l houmeau,,,13/10/2020,False,13964266
355,3,rivedoux plage,,3,13/10/2020,False,13812715
197,3,sainte marie de re,,,13/10/2020,False,40748352
328,4,la rochelle,,3,13/10/2020,False,34712442
301,4,l houmeau,,,13/10/2020,False,13964266
138,4,la rochelle,,,13/10/2020,False,7447043
369,3,sainte marie de re,,,13/10/2020,False,29877465
164,3,sainte marie de re,,,13/10/2020,False,3232178
881,6,saint martin de re,,5,13/10/2020,False,20600612
405,4,le bois plage en re,,4,13/10/2020,False,21269304
355,3,rivedoux plage,,3,13/10/2020,False,13812715
197,3,sainte marie de re,,,13/10/2020,False,40748352
274,5,,,3,13/10/2020,False,31428953
542,5,la rochelle,,4,13/10/2020,False,27774687
478,4,l houmeau,,5,13/10/2020,False,42241508
412,5,la couarde sur mer,,4,13/10/2020,False,7197354
"1,006",6,sainte marie de re,,6,13/10/2020,False,35798765
348,5,sainte marie de re,,5,13/10/2020,False,28240132
465,3,la flotte,,3,13/10/2020,False,5018017
429,3,le bois plage en re,,,13/10/2020,False,15844141
417,3,rivedoux plage,,3,13/10/2020,False,33343343
308,4,la rochelle,,1,13/10/2020,False,25107472
449,4,sainte marie de re,,3,13/10/2020,False,22441928
391,3,rivedoux plage,,,13/10/2020,False,12256043
111,3,rivedoux plage,,1,13/10/2020,False,42885442
438,4,loix,,3,13/10/2020,False,3007671
812,4,sainte marie de re,,3,13/10/2020,False,39165287
264,5,loix,,5,13/10/2020,False,16119699
318,5,le bois plage en re,,5,13/10/2020,False,12964045
720,4,le bois plage en re,,,13/10/2020,False,13507125
301,3,sainte marie de re,,3,13/10/2020,False,28533702
316,4,sainte marie de re,,,13/10/2020,False,25654302
288,3,sainte marie de re,,,13/10/2020,False,41898522
"1,270",8,la flotte,,5,13/10/2020,False,28909955
193,3,sainte marie de re,,,13/10/2020,False,1196922
"1,504",6,le bois plage en re,,6,13/10/2020,False,586843
306,3,le bois plage en re,,,13/10/2020,False,32638038
259,3,sainte marie de re,,,13/10/2020,False,20086059
615,5,rivedoux plage,,,13/10/2020,False,31922291
589,3,la couarde sur mer,,4,13/10/2020,False,6727209
211,3,la flotte,,3,13/10/2020,False,3311322
430,3,la couarde sur mer,,,13/10/2020,False,29098962
547,6,loix,,5,13/10/2020,False,21508247
488,4,sainte marie de re,,,13/10/2020,False,24593561
370,4,nieul sur mer,,3,13/10/2020,False,20423674
326,4,sainte marie de re,,,13/10/2020,False,6442596
111,3,rivedoux plage,,1,13/10/2020,False,42885442
111,3,rivedoux plage,,1,13/10/2020,False,42216319
327,5,la rochelle,,5,13/10/2020,False,24628461
"1,170",7,sainte marie de re,,6,13/10/2020,False,40301127
741,5,saint martin de re,,4,13/10/2020,False,33636418
288,3,sainte marie de re,,,13/10/2020,False,41898522
301,3,sainte marie de re,,3,13/10/2020,False,28533702
490,3,,,,13/10/2020,False,23107308
470,7,nieul sur mer,,4,13/10/2020,False,20636522
318,5,le bois plage en re,,5,13/10/2020,False,12964045
"1,006",6,le bois plage en re,,5,13/10/2020,False,18305081
193,3,sainte marie de re,,,13/10/2020,False,1196922
177,3,la couarde sur mer,,1,13/10/2020,False,10873866
391,3,rivedoux plage,,,13/10/2020,False,12256043
362,3,la couarde sur mer,,3,13/10/2020,False,11884365
720,4,le bois plage en re,,,13/10/2020,False,13507125
264,5,loix,,5,13/10/2020,False,16119699
482,4,le bois plage en re,,,13/10/2020,False,42995578
819,4,le bois plage en re,,5,13/10/2020,False,7126485
702,5,rivedoux plage,,5,13/10/2020,False,6817965
435,4,sainte marie de re,,3,13/10/2020,False,16573701
767,5,la couarde sur mer,,3,13/10/2020,False,1358373
544,3,la couarde sur mer,,,13/10/2020,False,1275210
226,4,le bois plage en re,,,20/10/2020,False,18179034
255,4,le bois plage en re,,,20/10/2020,False,25288920
254,3,le bois plage en re,,3,20/10/2020,False,16857198
156,3,sainte marie de re,,,20/10/2020,False,12976498
119,2,loix,,3,20/10/2020,False,907453
223,3,saint martin de re,,1,20/10/2020,False,22405941
196,3,la couarde sur mer,,,20/10/2020,False,18991672
268,5,le bois plage en re,,5,20/10/2020,False,36853426
265,4,saint martin de re,,3,20/10/2020,False,42292241
238,4,sainte marie de re,,,20/10/2020,False,25230937
368,4,,,3,20/10/2020,False,13664992
493,6,saint martin de re,,6,20/10/2020,False,33418725
253,5,sainte marie de re,,3,20/10/2020,False,20478019
259,4,sainte marie de re,,,20/10/2020,False,32103313
193,3,le bois plage en re,,,20/10/2020,False,33759042
159,4,la couarde sur mer,,,20/10/2020,False,24008036
257,4,le bois plage en re,,3,20/10/2020,False,32852482
488,4,saint martin de re,,,20/10/2020,False,12749062
171,4,sainte marie de re,,,20/10/2020,False,19850715
215,4,rivedoux plage,,,20/10/2020,False,16602461
333,4,la flotte,,,20/10/2020,False,12734232
215,4,rivedoux plage,,,20/10/2020,False,16602461
519,5,la flotte,,4,20/10/2020,False,38939476
193,4,sainte marie de re,,3,20/10/2020,False,12962979
259,4,la rochelle,,1,20/10/2020,False,34895735
179,4,,,,20/10/2020,False,40391657
257,4,le bois plage en re,,3,20/10/2020,False,32852482
232,3,la couarde sur mer,,,20/10/2020,False,33822917
168,4,rivedoux plage,,4,20/10/2020,False,14888511
223,3,saint martin de re,,1,20/10/2020,False,22405941
77,2,la flotte,,1,20/10/2020,False,31802574
533,4,saint martin de re,,4,20/10/2020,False,34822614
269,3,la flotte,,5,20/10/2020,False,32834176
478,4,l houmeau,,5,20/10/2020,False,42241508
385,5,sainte marie de re,,,20/10/2020,False,19685590
251,3,la flotte,,,20/10/2020,False,27218929
467,4,sainte marie de re,,5,20/10/2020,False,1211378
295,5,sainte marie de re,,3,20/10/2020,False,15000319
221,4,nieul sur mer,,5,20/10/2020,False,26319444
318,3,la flotte,,3,20/10/2020,False,21344501
318,3,la flotte,,3,20/10/2020,False,21344501
159,4,la couarde sur mer,,,20/10/2020,False,24008036
184,3,sainte marie de re,,1,20/10/2020,False,5832484
698,5,le bois plage en re,,4,20/10/2020,False,21742914
164,3,sainte marie de re,,,20/10/2020,False,3232178
355,3,sainte marie de re,,,20/10/2020,False,17179410
238,3,,,3,20/10/2020,False,5302915
236,4,rivedoux plage,,3,20/10/2020,False,42709937
181,3,la flotte,,4,20/10/2020,False,23992053
320,4,,,,20/10/2020,False,20782074
881,6,saint martin de re,,5,20/10/2020,False,20600612
282,4,rivedoux plage,,,20/10/2020,False,13397150
322,5,,,3,20/10/2020,False,38472355
542,5,la rochelle,,4,20/10/2020,False,27774687
545,5,la flotte,,5,20/10/2020,False,35829263
418,5,la couarde sur mer,,4,20/10/2020,False,7176598
270,2,,,,20/10/2020,False,3278118
562,5,la flotte,,4,20/10/2020,False,26211665
139,4,la rochelle,,,20/10/2020,False,7447043
159,3,sainte marie de re,,,20/10/2020,False,31029748
684,6,saint martin de re,,5,20/10/2020,False,21728129
274,3,le bois plage en re,,1,20/10/2020,False,14060596
268,5,sainte marie de re,,3,20/10/2020,False,11598740
236,4,rivedoux plage,,3,20/10/2020,False,42709937
282,4,rivedoux plage,,,20/10/2020,False,13397150
358,3,loix,,,20/10/2020,False,18581635
237,3,sainte marie de re,,,20/10/2020,False,21994231
385,5,sainte marie de re,,,20/10/2020,False,19685590
562,5,la flotte,,4,20/10/2020,False,26211665
435,4,,,4,20/10/2020,False,18236993
418,5,la couarde sur mer,,4,20/10/2020,False,7176598
451,5,saint martin de re,,,20/10/2020,False,38745104
293,3,le bois plage en re,,5,20/10/2020,False,23353670
378,5,sainte marie de re,,3,20/10/2020,False,29669043
328,4,la rochelle,,3,20/10/2020,False,34712442
164,3,sainte marie de re,,,20/10/2020,False,3232178
527,5,sainte marie de re,,3,20/10/2020,False,42172687
560,4,sainte marie de re,,3,20/10/2020,False,12807071
610,7,rivedoux plage,,6,20/10/2020,False,17001566
522,5,saint martin de re,,,20/10/2020,False,18927199
355,3,rivedoux plage,,3,20/10/2020,False,13812715
321,4,l houmeau,,,20/10/2020,False,13964266
"1,006",6,sainte marie de re,,6,20/10/2020,False,35798765
465,3,la flotte,,3,20/10/2020,False,5018017
478,4,l houmeau,,5,20/10/2020,False,42241508
348,5,sainte marie de re,,5,20/10/2020,False,28240132
429,3,le bois plage en re,,,20/10/2020,False,15844141
417,3,rivedoux plage,,3,20/10/2020,False,33343343
449,4,sainte marie de re,,3,20/10/2020,False,22441928
317,2,lagord,,1,20/10/2020,False,37264191
162,3,la couarde sur mer,,1,20/10/2020,False,18485059
644,6,le bois plage en re,,5,20/10/2020,False,3136842
429,4,sainte marie de re,,,20/10/2020,False,3077929
104,3,rivedoux plage,,1,20/10/2020,False,41807117
387,4,sainte marie de re,,3,20/10/2020,False,5633867
104,3,rivedoux plage,,1,20/10/2020,False,42725522
458,5,rivedoux plage,,3,20/10/2020,False,40198678
306,3,le bois plage en re,,,20/10/2020,False,32638038
573,5,le bois plage en re,,4,20/10/2020,False,7745058
259,3,sainte marie de re,,,20/10/2020,False,20086059
